Timestamp,Transaction ID,Sender Account,Total Sent Amount,Receiver Account,Receiver Amount,Token Symbol,Memo,Fee (HBAR)
2024-11-15T09:46:37.000Z,0.0.484814-1731663984-462243453,0.0.3161140,179529.234104,0.0.3300792,179529.234104,Bull,,0
2024-11-14T03:29:40.000Z,0.0.2149809-1731554975-025637880,0.0.3160795,1326504.608446,0.0.3300792,1326504.608446,Bull,,0
2024-11-14T00:10:50.000Z,0.0.4856974-1731543038-586527351,0.0.3160795,1159678.949463,0.0.3300792,1159678.949463,Bull,,0
2024-11-11T17:27:06.000Z,0.0.4856974-1731346005-610781480,0.0.3160795,724344.472607,0.0.3300792,724344.472607,Bull,,0
2024-11-11T14:32:54.000Z,0.0.2149809-1731335567-025637865,0.0.3160795,1323956.04153,0.0.3300792,1323956.04153,Bull,,0
2024-11-11T07:27:57.000Z,0.0.4856974-1731310063-320022667,0.0.3160795,1246720.042267,0.0.3300792,1246720.042267,Bull,,0
2024-11-11T07:05:23.000Z,0.0.1046022-1731308711-164924088,0.0.3161140,1029204.759255,0.0.3300792,1029204.759255,Bull,,0
2024-11-10T21:43:55.000Z,0.0.2149809-1731275032-025637865,0.0.3160795,1304543.518763,0.0.3300792,1304543.518763,Bull,,0
2024-11-09T22:02:07.000Z,0.0.922734-1731189709-882817625,0.0.3161140,188051.427336,0.0.3300792,188051.427336,Bull,,0
2024-11-07T23:46:21.000Z,0.0.2149809-1731023175-025637855,0.0.3160795,1214187.378937,0.0.3300792,1214187.378937,Bull,,0
2024-10-17T02:46:15.000Z,0.0.3176657-1729133162-243791659,0.0.3161140,66275.568591,0.0.3300792,66275.568591,Bull,,0
2024-09-27T21:36:09.000Z,0.0.3240016-1727472959-629477907,0.0.3161140,328577.584255,0.0.3300792,328577.584255,Bull,,0
2024-09-27T19:09:00.000Z,0.0.1046022-1727464126-785696429,0.0.3161140,336930.455111,0.0.3300792,336930.455111,Bull,,0
2024-09-27T15:21:15.000Z,0.0.1008120-1727450458-915968144,0.0.3160795,1326431.885523,0.0.3300792,1326431.885523,Bull,,0
2024-09-02T00:53:03.000Z,0.0.4611272-1725238369-112002467,0.0.3161140,376517.949258,0.0.3300792,376517.949258,Bull,,0
2024-08-18T01:19:23.000Z,0.0.589122-1723943942-157900463,0.0.3297547,168078.337955,0.0.3300792,168078.337955,Bull,,0
2024-08-17T03:30:16.000Z,0.0.2221843-1723865398-400730209,0.0.3161140,84161.818409,0.0.3300792,84161.818409,Bull,,0
2024-08-10T02:13:12.000Z,0.0.2036343-1723255969-252484305,0.0.3161140,451503.474409,0.0.3300792,451503.474409,Bull,,0
2024-07-29T01:39:14.000Z,0.0.3942263-1722217143-503103013,0.0.3160795,197342.70726,0.0.3300792,197342.70726,Bull,,0
2024-07-29T01:38:10.000Z,0.0.3942263-1722217074-279660559,0.0.3160795,303621.349276,0.0.3300792,303621.349276,Bull,,0
2024-07-29T01:20:38.000Z,0.0.3942263-1722216025-792003017,0.0.3160795,303642.17394,0.0.3300792,303642.17394,Bull,,0
2024-07-29T00:08:40.000Z,0.0.3942263-1722211705-075603029,0.0.3160795,151785.845675,0.0.3300792,151785.845675,Bull,,0
2024-07-29T00:06:31.000Z,0.0.3942263-1722211577-559458844,0.0.3160795,303587.313707,0.0.3300792,303587.313707,Bull,,0
2024-07-29T00:04:06.000Z,0.0.3942263-1722211433-628432174,0.0.3160795,303608.134877,0.0.3300792,303608.134877,Bull,,0
2024-07-28T23:43:54.000Z,0.0.3942263-1722210222-816009063,0.0.3160795,303628.95819,0.0.3300792,303628.95819,Bull,,0
2024-07-27T08:12:24.000Z,0.0.2713330-1722067927-679446138,0.0.3160795,628656.766322,0.0.3300792,628656.766322,Bull,,0
2024-07-27T08:10:58.000Z,0.0.2713330-1722067844-513175726,0.0.3160795,628744.381734,0.0.3300792,628744.381734,Bull,,0
2024-07-27T08:09:52.000Z,0.0.2713330-1722067779-191910139,0.0.3160795,471615.782597,0.0.3300792,471615.782597,Bull,,0
2024-07-27T08:01:13.000Z,0.0.2149809-1722067270-689095168,0.0.3161140,1586375.843934,0.0.3300792,1586375.843934,Bull,,0
2024-07-27T07:30:51.000Z,0.0.2713330-1722065438-820087723,0.0.3160795,470847.601349,0.0.3300792,470847.601349,Bull,,0
2024-07-27T07:29:33.000Z,0.0.2713330-1722065356-388798098,0.0.3160795,565082.050567,0.0.3300792,565082.050567,Bull,,0
2024-07-27T07:28:35.000Z,0.0.2713330-1722065299-237906443,0.0.3160795,565152.885061,0.0.3300792,565152.885061,Bull,,0
2024-07-27T07:27:55.000Z,0.0.2713330-1722065258-116842153,0.0.3160795,314004.424296,0.0.3300792,314004.424296,Bull,,0
2024-07-27T07:27:18.000Z,0.0.2713330-1722065222-549178205,0.0.3160795,314026.29319,0.0.3300792,314026.29319,Bull,,0
2024-07-27T07:25:42.000Z,0.0.2713330-1722065125-235489681,0.0.3160795,314048.164371,0.0.3300792,314048.164371,Bull,,0
2024-07-27T07:23:48.000Z,0.0.2713330-1722065015-053343303,0.0.3160795,942275.841654,0.0.3300792,942275.841654,Bull,,0
2024-07-27T07:23:02.000Z,0.0.2713330-1722064965-481787150,0.0.3160795,628293.25941,0.0.3300792,628293.25941,Bull,,0
2024-07-27T07:21:39.000Z,0.0.2713330-1722064883-444503580,0.0.3160795,628380.799028,0.0.3300792,628380.799028,Bull,,0
2024-07-27T07:20:08.000Z,0.0.2713330-1722064795-614261999,0.0.3160795,942735.424703,0.0.3300792,942735.424703,Bull,,0
2024-07-27T07:19:22.000Z,0.0.2713330-1722064748-842083753,0.0.3160795,471441.571663,0.0.3300792,471441.571663,Bull,,0
2024-07-27T07:18:21.000Z,0.0.2713330-1722064685-178037201,0.0.3160795,471654.633009,0.0.3300792,471654.633009,Bull,,0
2024-07-27T07:17:33.000Z,0.0.2713330-1722064636-943579021,0.0.3160795,314463.806594,0.0.3300792,314463.806594,Bull,,0
2024-07-26T21:23:41.000Z,0.0.4856974-1722029009-333747132,0.0.3161140,628670.966621,0.0.3300792,628670.966621,Bull,,0
2024-07-26T01:02:05.000Z,0.0.4930841-1721955704-619369005,0.0.3161140,119763.705254,0.0.3300792,119763.705254,Bull,,0
2024-07-25T20:03:27.000Z,0.0.5634713-1721937785-652909371,0.0.3240198,641061.818024,0.0.3300792,641061.818024,Bull,,0
2024-07-25T06:07:48.000Z,0.0.4856974-1721887657-975136554,0.0.3160795,282419.065767,0.0.3300792,282419.065767,Bull,,0
2024-07-24T10:00:49.000Z,0.0.4856974-1721815236-836853702,0.0.3160795,281489.719598,0.0.3300792,281489.719598,Bull,,0
2024-07-21T11:35:47.000Z,0.0.1199513-1721561731-603988941,0.0.3297547,35685.336925,0.0.3300792,35685.336925,Bull,,0
2024-07-20T17:24:06.000Z,0.0.2149809-1721496242-050479104,0.0.3160795,1386789.322238,0.0.3300792,1386789.322238,Bull,,0
2024-07-14T09:42:50.000Z,0.0.4375271-1720950089-214574082,0.0.3240198,2484647.57551,0.0.3300792,2484647.57551,Bull,,0
2024-07-13T15:43:39.000Z,0.0.2030516-1720885403-587745773,0.0.3160795,751309.564699,0.0.3300792,751309.564699,Bull,,0
2024-07-13T06:33:27.000Z,0.0.898540-1720852390-891653392,0.0.3297547,633479.585218,0.0.3300792,633479.585218,Bull,,0
2024-06-23T06:29:38.000Z,0.0.1312367-1719124165-837686578,0.0.3160795,264367.123058,0.0.3300792,264367.123058,Bull,,0
2024-06-22T17:03:17.000Z,0.0.1312367-1719075787-509583692,0.0.3240198,528618.292411,0.0.3300792,528618.292411,Bull,,0
2024-06-22T17:00:27.000Z,0.0.1312367-1719075613-213473840,0.0.3240198,266077.161057,0.0.3300792,266077.161057,Bull,,0
2024-06-22T16:58:07.000Z,0.0.1312367-1719075473-185532456,0.0.4816623,269170.43784,0.0.3300792,269170.43784,Bull,,0
2024-06-22T11:43:34.000Z,0.0.5804100-1719056601-135711578,0.0.3160795,3962987.978974,0.0.3300792,3962987.978974,Bull,,0
2024-06-22T11:25:08.000Z,0.0.4856974-1719055495-843270597,0.0.3160795,258535.568404,0.0.3300792,258535.568404,Bull,,0
2024-06-22T11:21:46.000Z,0.0.4856974-1719055286-027099691,0.0.3160795,258555.307442,0.0.3300792,258555.307442,Bull,,0
2024-06-22T11:20:41.000Z,0.0.4856974-1719055220-359708815,0.0.3160795,258575.048664,0.0.3300792,258575.048664,Bull,,0
2024-06-22T11:17:52.000Z,0.0.4856974-1719055060-579516210,0.0.3160795,258594.79207,0.0.3300792,258594.79207,Bull,,0
2024-06-22T11:16:04.000Z,0.0.4856974-1719054954-943492926,0.0.3161140,258901.585611,0.0.3300792,258901.585611,Bull,,0
2024-09-25T18:23:42.000Z,0.0.5309018-1727288613-985205163,0.0.5309018,144882707.287325,0.0.3299894,144882707.287325,Bull,Traspaso a Cuenta Alts,0.01715775
2024-12-12T13:10:25.000Z,0.0.6486290-1734009013-221691889,0.0.3160795,336794.648974,0.0.3297547,336794.648974,Bull,,0
2024-12-11T19:39:31.000Z,0.0.4374840-1733945955-594104599,0.0.3160795,165342.046342,0.0.3297547,165342.046342,Bull,,0
2024-12-06T23:52:59.000Z,0.0.3064793-1733529169-316001000,0.0.3160795,382671.674746,0.0.3297547,382671.674746,Bull,,0
2024-12-06T15:27:39.000Z,0.0.7742625-1733498845-011972106,0.0.3160795,31483.752399,0.0.3297547,31483.752399,Bull,,0
2024-12-06T14:51:29.000Z,0.0.3321697-1733496673-894160981,0.0.3160795,7849.546954,0.0.3297547,7849.546954,Bull,,0
2024-12-06T11:57:56.000Z,0.0.3321697-1733486258-259245441,0.0.3160795,7849.562903,0.0.3297547,7849.562903,Bull,,0
2024-12-06T06:04:51.000Z,0.0.2102566-1733465077-149037578,0.0.3160795,117030.437662,0.0.3297547,117030.437662,Bull,,0
2024-12-05T13:59:01.000Z,0.0.7742625-1733407125-705862768,0.0.3160795,30638.269328,0.0.3297547,30638.269328,Bull,,0
2024-12-04T22:15:28.000Z,0.0.7742625-1733350514-720922773,0.0.3160795,30604.263263,0.0.3297547,30604.263263,Bull,,0
2024-12-04T14:06:17.000Z,0.0.1057408-1733321166-460973785,0.0.3300792,354128.14328,0.0.3297547,354128.14328,Bull,,0
2024-12-04T08:23:01.000Z,0.0.1757800-1733300567-451647652,0.0.3160795,110044.06481,0.0.3297547,110044.06481,Bull,,0
2024-12-04T01:32:09.000Z,0.0.3064793-1733275919-754000000,0.0.4816623,282669.450835,0.0.3297547,282669.450835,Bull,,0
2024-12-03T16:12:33.000Z,0.0.3064793-1733242343-482001000,0.0.3160795,403857.98482,0.0.3297547,403857.98482,Bull,,0
2024-12-03T16:12:25.000Z,0.0.3064793-1733242335-021000000,0.0.3160795,223766.324298,0.0.3297547,223766.324298,Bull,,0
2024-12-03T02:06:53.000Z,0.0.4333402-1733191588-232294838,0.0.3160795,237495.292917,0.0.3297547,237495.292917,Bull,,0
2024-12-02T04:55:45.000Z,0.0.3064793-1733115335-150001000,0.0.3160795,576266.13307,0.0.3297547,576266.13307,Bull,,0
2024-11-29T23:22:39.000Z,0.0.1325256-1732922548-976442130,0.0.3160795,393063.600479,0.0.3297547,393063.600479,Bull,,0
2024-11-27T23:11:42.000Z,0.0.2032778-1732749079-686660981,0.0.3160795,479765.316306,0.0.3297547,479765.316306,Bull,,0
2024-11-26T01:49:16.000Z,0.0.4318421-1732585746-176371607,0.0.3160795,251837.48107,0.0.3297547,251837.48107,Bull,,0
2024-11-26T01:48:26.000Z,0.0.4318421-1732585696-572345545,0.0.3161140,13558.473385,0.0.3297547,13558.473385,Bull,,0
2024-11-25T19:45:40.000Z,0.0.4411024-1732563928-224333245,0.0.3160795,396359.349418,0.0.3297547,396359.349418,Bull,,0
2024-11-25T09:28:16.000Z,0.0.3042470-1732526883-074341784,0.0.3161140,182964.390418,0.0.3297547,182964.390418,Bull,,0
2024-11-25T08:47:33.000Z,0.0.5060673-1732524442-172428160,0.0.3161140,159659.378647,0.0.3297547,159659.378647,Bull,,0
2024-11-24T22:30:51.000Z,0.0.7627296-1732487436-295225668,0.0.3160795,51257.829208,0.0.3297547,51257.829208,Bull,,0
2024-11-23T20:30:16.000Z,0.0.3064793-1732393806-243000000,0.0.3160795,388338.030289,0.0.3297547,388338.030289,Bull,,0
2024-11-23T20:30:16.000Z,0.0.3064793-1732393806-299001000,0.0.3160795,752507.96279,0.0.3297547,752507.96279,Bull,,0
2024-11-22T12:13:54.000Z,0.0.1665038-1732277620-678577083,0.0.3160795,385979.006859,0.0.3297547,385979.006859,Bull,,0
2024-11-22T08:57:25.000Z,0.0.5022564-1732265833-281946437,0.0.3160795,180084.099451,0.0.3297547,180084.099451,Bull,,0
2024-11-22T08:49:20.000Z,0.0.1093174-1732265348-816484295,0.0.3160795,134569.460626,0.0.3297547,134569.460626,Bull,,0
2024-11-22T00:48:17.000Z,0.0.3064793-1732236487-542001000,0.0.3160795,480681.685853,0.0.3297547,480681.685853,Bull,,0
2024-11-21T20:37:32.000Z,0.0.2155667-1732221439-906532436,0.0.2155667,214982.61104,0.0.3297547,214982.61104,Bull,,0
2024-11-21T17:15:52.000Z,0.0.627512-1732209340-316189494,0.0.3160795,216089.437292,0.0.3297547,216089.437292,Bull,,0
2024-11-21T16:00:30.000Z,0.0.3275859-1732204820-370648520,0.0.3160795,21317.987642,0.0.3297547,21317.987642,Bull,,0
2024-11-21T15:21:48.000Z,0.0.3275859-1732202499-427042949,0.0.3160795,21324.109158,0.0.3297547,21324.109158,Bull,,0
2024-11-21T15:19:21.000Z,0.0.3275859-1732202350-555513276,0.0.3160795,21324.238513,0.0.3297547,21324.238513,Bull,,0
2024-11-21T14:59:17.000Z,0.0.3275859-1732201144-965089654,0.0.3160795,21172.098853,0.0.3297547,21172.098853,Bull,,0
2024-11-21T14:56:46.000Z,0.0.3275859-1732200993-594405551,0.0.3160795,21172.226829,0.0.3297547,21172.226829,Bull,,0
2024-11-21T14:41:59.000Z,0.0.3275859-1732200107-962858516,0.0.3160795,21172.354806,0.0.3297547,21172.354806,Bull,,0
2024-11-19T21:53:40.000Z,0.0.7541069-1732053183-434818925,0.0.4605267,581393.707549,0.0.3297547,581393.707549,Bull,,0
2024-11-19T11:13:56.000Z,0.0.2186259-1732014826-107701324,0.0.2186259,302247.279152,0.0.3297547,302247.279152,Bull,,0
2024-11-18T21:52:02.000Z,0.0.7550841-1731966709-900110606,0.0.3160795,107416.012185,0.0.3297547,107416.012185,Bull,,0
2024-11-16T14:21:42.000Z,0.0.3869239-1731766888-778648723,0.0.3160795,317360.316828,0.0.3297547,317360.316828,Bull,,0
2024-11-15T19:40:40.000Z,0.0.319961-1731699628-917953686,0.0.3240198,298407.453157,0.0.3297547,298407.453157,Bull,,0
2024-11-15T16:03:10.000Z,0.0.7528320-1731686579-855087069,0.0.3240198,125138.611023,0.0.3297547,125138.611023,Bull,,0
2024-11-11T15:43:06.000Z,0.0.6338646-1731339772-251819308,0.0.3160795,377673.573218,0.0.3297547,377673.573218,Bull,,0
2024-11-09T14:12:43.000Z,0.0.3602217-1731161552-932677053,0.0.3160795,293477.633626,0.0.3297547,293477.633626,Bull,,0
2024-11-06T07:31:57.000Z,0.0.4640785-1730878303-854562059,0.0.3160795,246956.151648,0.0.3297547,246956.151648,Bull,,0
2024-11-02T06:33:19.000Z,0.0.2149809-1730529193-915785669,0.0.3160795,1373527.593871,0.0.3297547,1373527.593871,Bull,,0
2024-10-13T01:09:36.000Z,0.0.6023508-1728781763-693639945,0.0.3160795,401650.722285,0.0.3297547,401650.722285,Bull,,0
2024-10-09T01:08:58.000Z,0.0.2149809-1728436134-915785669,0.0.3160795,1279546.507133,0.0.3297547,1279546.507133,Bull,,0
2024-10-08T15:37:18.000Z,0.0.3602217-1728401826-443973495,0.0.3160795,61180.748093,0.0.3297547,61180.748093,Bull,,0
2024-10-07T02:02:32.000Z,0.0.2027259-1728266535-098561767,0.0.3160795,648511.77712,0.0.3297547,648511.77712,Bull,,0
2024-09-25T16:37:51.000Z,0.0.625759-1727282255-795249510,0.0.625759,15797.289522,0.0.3297547,15797.289522,Bull,,0
2024-09-23T17:13:15.000Z,0.0.1757800-1727111583-596129615,0.0.1757800,9775.452975,0.0.3297547,9775.452975,Bull,,0
2024-09-23T17:03:14.000Z,0.0.1168605-1727110981-884055203,0.0.3160795,9064.805888,0.0.3297547,9064.805888,Bull,,0
2024-09-23T16:26:26.000Z,0.0.1209575-1727108776-488904715,0.0.3160795,28853.826636,0.0.3297547,28853.826636,Bull,,0
2024-09-23T15:15:02.000Z,0.0.4741006-1727104485-032642132,0.0.3160795,57708.253958,0.0.3297547,57708.253958,Bull,,0
2024-09-23T15:14:59.000Z,0.0.818498-1727104486-102097316,0.0.3160795,43425.98884,0.0.3297547,43425.98884,Bull,,0
2024-09-23T14:30:48.000Z,0.0.1418417-1727101837-321977782,0.0.3240198,7552.931861,0.0.3297547,7552.931861,Bull,,0
2024-09-22T16:52:42.000Z,0.0.6778922-1727023948-213797687,0.0.3160795,143577.618476,0.0.3297547,143577.618476,Bull,,0
2024-09-21T06:05:04.000Z,0.0.1046022-1726898692-861893662,0.0.3160795,304991.726646,0.0.3297547,304991.726646,Bull,,0
2024-09-11T02:01:44.000Z,0.0.4383662-1726020089-594075608,0.0.3160795,597284.116847,0.0.3297547,597284.116847,Bull,,0
2024-09-10T18:39:40.000Z,0.0.1413657-1725993571-101509346,0.0.3160795,307174.724507,0.0.3297547,307174.724507,Bull,,0
2024-09-09T21:53:32.000Z,0.0.4889605-1725918792-513367236,0.0.3160795,28478.685246,0.0.3297547,28478.685246,Bull,,0
2024-09-09T19:36:50.000Z,0.0.5945425-1725910596-825225944,0.0.3160795,113973.762428,0.0.3297547,113973.762428,Bull,,0
2024-09-09T08:35:14.000Z,0.0.1711801-1725870897-165859415,0.0.4605267,143361.683817,0.0.3297547,143361.683817,Bull,,0
2024-09-04T10:59:42.000Z,0.0.540083-1725447571-752350636,0.0.3160795,166830.126189,0.0.3297547,166830.126189,Bull,,0
2024-08-31T14:41:21.000Z,0.0.5945425-1725115268-799269482,0.0.3160795,149160.151552,0.0.3297547,149160.151552,Bull,,0
2024-08-27T05:05:35.000Z,0.0.2195863-1724735123-150915686,0.0.3240198,287016.211314,0.0.3297547,287016.211314,Bull,,0
2024-08-26T12:51:28.000Z,0.0.6473142-1724676674-188274237,0.0.3160795,75765.838214,0.0.3297547,75765.838214,Bull,,0
2024-08-16T14:55:00.000Z,0.0.542474-1723820087-050942168,0.0.3160795,346247.439517,0.0.3297547,346247.439517,Bull,,0
2024-08-15T02:47:45.000Z,0.0.6017389-1723690053-302996810,0.0.3160795,736888.724364,0.0.3297547,736888.724364,Bull,,0
2024-08-13T22:03:16.000Z,0.0.6042975-1723586586-050592386,0.0.3160795,249493.885658,0.0.3297547,249493.885658,Bull,,0
2024-08-09T11:33:30.000Z,0.0.5702224-1723203195-814626631,0.0.3161140,640919.296444,0.0.3297547,640919.296444,Bull,,0
2024-08-09T05:56:16.000Z,0.0.1155198-1723182966-877488713,0.0.4605267,103991.489184,0.0.3297547,103991.489184,Bull,,0
2024-08-06T19:27:30.000Z,0.0.4559603-1722972438-984396896,0.0.3161140,285296.447931,0.0.3297547,285296.447931,Bull,,0
2024-07-25T06:40:34.000Z,0.0.2149809-1721889630-562725376,0.0.3160795,1586197.838089,0.0.3297547,1586197.838089,Bull,,0
2024-07-24T14:47:33.000Z,0.0.2153826-1721832429-365867664,0.0.3160795,556746.549529,0.0.3297547,556746.549529,Bull,,0
2024-07-20T03:16:00.000Z,0.0.1222223-1721445346-501233212,0.0.1222223,100000.371936,0.0.3297547,100000.371936,Bull,,0
2024-07-19T19:44:12.000Z,0.0.3064793-1721418241-732002000,0.0.3160795,644592.691925,0.0.3297547,644592.691925,Bull,,0
2024-07-17T22:17:54.000Z,0.0.1413657-1721254660-655502760,0.0.3160795,248262.994307,0.0.3297547,248262.994307,Bull,,0
2024-07-13T21:58:14.000Z,0.0.5945425-1720907879-113882902,0.0.3160795,225365.622995,0.0.3297547,225365.622995,Bull,,0
2024-07-10T14:18:30.000Z,0.0.6337012-1720621097-710154274,0.0.3160795,471969.220524,0.0.3297547,471969.220524,Bull,,0
2024-07-09T18:00:14.000Z,0.0.4199394-1720548000-909550322,0.0.3161140,848059.144515,0.0.3297547,848059.144515,Bull,,0
2024-07-06T21:44:59.000Z,0.0.2159637-1720302286-633666443,0.0.2159637,1000,0.0.3297547,1000,Bull,,0
2024-06-29T01:49:06.000Z,0.0.664329-1719625732-572998520,0.0.664329,382026.000072,0.0.3297547,382026.000072,Bull,,0
2024-06-28T13:03:34.000Z,0.0.4199394-1719579801-544795075,0.0.3161140,404293.995266,0.0.3297547,404293.995266,Bull,,0
2024-06-25T23:15:25.000Z,0.0.4800924-1719357315-280823144,0.0.3161140,414162.424531,0.0.3297547,414162.424531,Bull,,0
2024-06-25T20:52:17.000Z,0.0.663580-1719348721-510933253,0.0.3240198,298450.010983,0.0.3297547,298450.010983,Bull,,0
2024-06-23T21:59:26.000Z,0.0.3275859-1719179954-593601787,0.0.3160795,26450.00722,0.0.3297547,26450.00722,Bull,,0
2024-06-22T19:33:53.000Z,0.0.4735851-1719084817-502617651,0.0.4605267,271620.642624,0.0.3297547,271620.642624,Bull,,0
2024-06-21T17:54:54.000Z,0.0.2149809-1718992489-714656256,0.0.3160795,1338261.80744,0.0.3297547,1338261.80744,Bull,,0
2024-06-20T06:35:54.000Z,0.0.1325256-1718865339-944724985,0.0.3160795,792279.345348,0.0.3297547,792279.345348,Bull,,0
2024-06-18T06:40:52.000Z,0.0.2023805-1718692838-481520510,0.0.3160795,399472.193414,0.0.3297547,399472.193414,Bull,,0
2024-06-17T22:10:17.000Z,0.0.5802025-1718662196-976317855,0.0.3161140,342863.720261,0.0.3297547,342863.720261,Bull,,0
2024-12-02T04:13:48.000Z,0.0.3295931-1733112817-928328627,0.0.3160795,2869134.45779,0.0.3295931,2869134.45779,Bull,,0
2024-11-13T11:08:14.000Z,0.0.3277336-1731496078-259086854,0.0.3160795,50892174,0.0.3277336,50892174,Bull,,0
2024-11-13T10:41:10.000Z,0.0.3277336-1731494450-060761040,0.0.3240198,1000000,0.0.3277336,1000000,Bull,,0
2024-11-13T10:39:04.000Z,0.0.3277336-1731494325-478077641,0.0.3160795,18877660.624902,0.0.3277336,18877660.624902,Bull,,0
2024-11-06T02:25:28.000Z,0.0.3276561-1730859911-516041206,0.0.3160795,101638763.619936,0.0.3276561,101638763.619936,Bull,,0
2024-06-29T06:49:53.000Z,0.0.2992693-1719643780-713681282,0.0.2992693,11,0.0.3276561,11,Bull,Thank You for trying SILK SWAP. 0.0.3276561,0.01292062
2024-06-29T06:49:38.000Z,0.0.2992693-1719643765-776116512,0.0.2992693,12.2,0.0.3276561,12.2,Bull,Thank You for trying SILK SWAP. 0.0.3276561,0.01292062
2024-06-29T06:48:52.000Z,0.0.2992693-1719643720-052218802,0.0.2992693,721.06,0.0.3276561,721.06,Bull,Thank You for trying SILK SWAP. 0.0.3276561,0.01292062
2024-06-29T06:48:48.000Z,0.0.2992693-1719643717-503045372,0.0.2992693,1085.62,0.0.3276561,1085.62,Bull,Thank You for trying SILK SWAP. 0.0.3276561,0.01292062
2024-11-29T04:17:15.000Z,0.0.3276388-1732853816-590858715,0.0.3160795,47698554.952646,0.0.3276388,47698554.952646,Bull,,0
2024-12-12T23:42:58.000Z,0.0.3064793-1734046968-203000000,0.0.3160795,2017118.044226,0.0.3240198,2017118.044226,Bull,,0
2024-12-12T12:01:30.000Z,0.0.2149809-1734004885-516946438,0.0.3160795,1363422.085143,0.0.3240198,1363422.085143,Bull,,0
2024-12-12T10:54:49.000Z,0.0.2149809-1734000885-737658918,0.0.3160795,375477.923312,0.0.3240198,375477.923312,Bull,,0
2024-12-12T06:34:35.000Z,0.0.2149809-1733985271-635893189,0.0.3160795,1282873.616007,0.0.3240198,1282873.616007,Bull,,0
2024-12-11T21:02:59.000Z,0.0.7545376-1733950967-340004551,0.0.7545376,2221291.87374,0.0.3240198,2221291.87374,Bull,,0
2024-12-11T21:01:55.000Z,0.0.7705774-1733950896-958600151,0.0.3160795,495979.179712,0.0.3240198,495979.179712,Bull,,0
2024-12-11T15:54:39.000Z,0.0.1301559-1733932467-062495148,0.0.1301559,600600,0.0.3240198,600600,Bull,,0
2024-12-11T15:15:49.000Z,0.0.1046022-1733930133-663077880,0.0.3161140,230618.379186,0.0.3240198,230618.379186,Bull,,0
2024-12-11T06:12:28.000Z,0.0.2180628-1733897489-692645133,0.0.3160795,702449.520048,0.0.3240198,702449.520048,Bull,,0
2024-12-11T03:22:58.000Z,0.0.3064793-1733887367-744000000,0.0.3160795,3154694.10885,0.0.3240198,3154694.10885,Bull,,0
2024-12-10T14:23:35.000Z,0.0.2149809-1733840611-516946438,0.0.3160795,1045700.023248,0.0.3240198,1045700.023248,Bull,,0
2024-12-09T20:59:30.000Z,0.0.2149809-1733777966-516946438,0.0.3160795,1172097.933323,0.0.3240198,1172097.933323,Bull,,0
2024-12-09T20:51:39.000Z,0.0.2149809-1733777496-516946438,0.0.3160795,759277.391341,0.0.3240198,759277.391341,Bull,,0
2024-12-09T20:40:09.000Z,0.0.2149809-1733776806-516946438,0.0.3160795,801396.963145,0.0.3240198,801396.963145,Bull,,0
2024-12-09T20:21:55.000Z,0.0.1908362-1733775637-709234023,0.0.3160795,688277.137019,0.0.3240198,688277.137019,Bull,,0
2024-12-08T12:01:30.000Z,0.0.3168561-1733659276-456918271,0.0.3168561,983378.273294,0.0.3240198,983378.273294,Bull,,0
2024-12-08T08:21:00.000Z,0.0.2149809-1733646056-516946438,0.0.3160795,1179324.233525,0.0.3240198,1179324.233525,Bull,,0
2024-12-08T06:50:29.000Z,0.0.3944903-1733640618-023514303,0.0.3160795,681513.892282,0.0.3240198,681513.892282,Bull,,0
2024-12-08T06:27:33.000Z,0.0.2149809-1733639250-880493407,0.0.3160795,732520.413527,0.0.3240198,732520.413527,Bull,,0
2024-12-08T04:07:24.000Z,0.0.1413657-1733630829-532456175,0.0.3160795,687722.221242,0.0.3240198,687722.221242,Bull,,0
2024-12-08T00:08:40.000Z,0.0.2149809-1733616515-516946438,0.0.3160795,1126377.182863,0.0.3240198,1126377.182863,Bull,,0
2024-12-07T23:53:34.000Z,0.0.3064793-1733615604-482000000,0.0.3160795,2315528.977231,0.0.3240198,2315528.977231,Bull,,0
2024-12-07T20:15:56.000Z,0.0.2149809-1733602551-516946438,0.0.3160795,952843.45249,0.0.3240198,952843.45249,Bull,,0
2024-12-07T15:40:04.000Z,0.0.2149809-1733585999-516946438,0.0.3160795,1306931.311248,0.0.3240198,1306931.311248,Bull,,0
2024-12-07T14:59:26.000Z,0.0.2149809-1733583560-516946438,0.0.3160795,763655.574366,0.0.3240198,763655.574366,Bull,,0
2024-12-07T14:26:54.000Z,0.0.2149809-1733581607-880493407,0.0.3160795,1108940.385762,0.0.3240198,1108940.385762,Bull,,0
2024-12-07T10:37:49.000Z,0.0.2149809-1733567866-516946438,0.0.3160795,1272341.843433,0.0.3240198,1272341.843433,Bull,,0
2024-12-07T10:07:56.000Z,0.0.2149809-1733566071-635893189,0.0.3160795,1286164.618348,0.0.3240198,1286164.618348,Bull,,0
2024-12-07T04:41:44.000Z,0.0.3064793-1733546494-017000000,0.0.3160795,1813156.473616,0.0.3240198,1813156.473616,Bull,,0
2024-12-07T04:33:06.000Z,0.0.3064793-1733545975-846001000,0.0.3160795,1557287.069059,0.0.3240198,1557287.069059,Bull,,0
2024-12-07T02:59:58.000Z,0.0.2149809-1733540394-516946438,0.0.3160795,1256409.878661,0.0.3240198,1256409.878661,Bull,,0
